AUS;奥地利XXV空军联队 
AUS;奥地利XXX空军联队 
AZB;阿塞拜疆第1空军联队 
AZB;阿塞拜疆第2空军联队 
AZB;阿塞拜疆第3空军联队 
AZB;阿塞拜疆第4空军联队 
AZB;阿塞拜疆第5空军联队 
AZB;阿塞拜疆第6空军联队 
AZB;阿塞拜疆第7空军联队 
AZB;阿塞拜疆第8空军联队 
AZB;阿塞拜疆第10空军联队 
AZB;阿塞拜疆第11空军联队 
AZB;阿塞拜疆第12空军联队 
AZB;阿塞拜疆第13空军联队 
AZB;阿塞拜疆第14空军联队 
AZB;阿塞拜疆第15空军联队 
AZB;阿塞拜疆第16空军联队 
AZB;阿塞拜疆第17空军联队 
AZB;阿塞拜疆第18空军联队 
AZB;阿塞拜疆第19空军联队 
AZB;阿塞拜疆第20空军联队 
BEL;比利时第1空军联队 
BEL;比利时第2空军联队 
BEL;比利时第3空军联队 
BEL;比利时第4空军联队 
BEL;比利时第5空军联队 
BEL;比利时第6空军联队 
BEL;比利时第7空军联队 
BEL;比利时第8空军联队 
BEL;比利时第9空军联队 
BEL;比利时第10空军联队 
BEL;比利时第11空军联队 
BEL;比利时第12空军联队 
BEL;比利时第13空军联队 
BEL;比利时第14空军联队 
BEL;比利时第15空军联队 
BEL;比利时第16空军联队 
BEL;比利时第17空军联队 
BEL;比利时第18空军联队 
BEL;比利时第19空军联队 
BEL;比利时第20空军联队 
BEL;比利时第21空军联队 
BEL;比利时第22空军联队 
BEL;比利时第23空军联队 
BEL;比利时第24空军联队 
BEL;比利时第25空军联队 
BEL;比利时第26空军联队 
BEL;比利时第27空军联队 
BEL;比利时第28空军联队 
BEL;比利时第29空军联队 
BEL;比利时第30空军联队 
BEL;比利时第31空军联队 
BEL;比利时第32空军联队 
BEL;比利时第33空军联队 
BEL;比利时第34空军联队 
BEL;比利时第35空军联队 
BEL;比利时第36空军联队 
BEL;比利时第37空军联队 
BEL;比利时第38空军联队 
BEL;比利时第39空军联队 
BEL;比利时第40空军联队 
BEL;比利时第41空军联队 
BEL;比利时第42空军联队 
BEL;比利时第43空军联队 
BEL;比利时第44空军联队 
BEL;比利时第45空军联队 
BEL;比利时第46空军联队 
BEL;比利时第47空军联队 
BEL;比利时第48空军联队 
BEL;比利时第49空军联队 
BEL;比利时第50空军联队 
BEN;贝宁共和国第1空军联队 
BEN;贝宁共和国第2空军联队 
BEN;贝宁共和国第3空军联队 
BEN;贝宁共和国第4空军联队 
BEN;贝宁共和国第5空军联队 
BEN;贝宁共和国第6空军联队 
BEN;贝宁共和国第7空军联队 
BEN;贝宁共和国第8空军联队 
BEN;贝宁共和国第9空军联队 
BEN;贝宁共和国第10空军联队 
BEN;贝宁共和国第11空军联队 
BEN;贝宁共和国第12空军联队 
BEN;贝宁共和国第13空军联队 
BEN;贝宁共和国第14空军联队 
BEN;贝宁共和国第15空军联队 
BEN;贝宁共和国第16空军联队 
BEN;贝宁共和国第17空军联队 
BEN;贝宁共和国第18空军联队 
BEN;贝宁共和国第19空军联队 
BEN;贝宁共和国第20空军联队 
BHU;不丹第1空军联队 
BHU;不丹第2空军联队 
BHU;不丹第3空军联队 
BHU;不丹第4空军联队 
BHU;不丹第5空军联队 
BHU;不丹第6空军联队 
BHU;不丹第7空军联队 
BHU;不丹第8空军联队 
BHU;不丹第9空军联队 
BHU;不丹第10空军联队 
BHU;不丹第11空军联队 
BHU;不丹第12空军联队 
BHU;不丹第13空军联队 
BHU;不丹第14空军联队 
BHU;不丹第16空军联队 
BHU;不丹第17空军联队 
BHU;不丹第19空军联队 
BHU;不丹第20空军联队 
BLR;I空军联队 
BLR;II空军联队 
BLR;III空军联队 
BLR;IV空军联队 
BLR;V空军联队 
BLR;VI空军联队 
BLR;VII空军联队 
BLR;VIII空军联队 
BLR;IX空军联队 
BLR;X空军联队 
BLR;XI空军联队 
BLR;XII空军联队 
BLR;XIII空军联队 
BLR;XIV空军联队 
BLR;XV空军联队 
BLR;XVI空军联队 
BLR;XVII空军联队 
BLR;XVIII空军联队 
BLR;XIX空军联队 
BLR;XX空军联队 
BLR;XXI空军联队 
BLR;XXII空军联队 
BLR;XXIII空军联队 
BLR;XXIV空军联队 
BLR;XXV空军联队 
BLR;XXVI空军联队 
BLR;XXVII空军联队 
BLR;XXVIII空军联队 
BLR;XXIX空军联队 
BLR;XXX空军联队 
BLR;XXXI空军联队 
BLR;XXXII空军联队 
BLR;XXXIII空军联队 
BLR;XXXIV空军联队 
BLR;XXXV空军联队 
BLR;XXXVI空军联队 
BLR;XXXVII空军联队 
BLR;XXXVIII空军联队 
BLR;XXXIX空军联队 
BLR;XL空军联队 
BOL;玻利维亚第I空军联队 
BOL;玻利维亚第II空军联队 
BOL;玻利维亚第III空军联队 
BOL;玻利维亚第IV空军联队 
BOL;玻利维亚第V空军联队 
BOL;玻利维亚第VI空军联队 
BOL;玻利维亚第VII空军联队 
BOL;玻利维亚第VIII空军联队 
BOL;玻利维亚第IX空军联队 
BOL;玻利维亚第X空军联队 
BOL;玻利维亚第XI空军联队 
BOL;玻利维亚第XII空军联队 
BOL;玻利维亚第XIII空军联队 
BOL;玻利维亚第XIV空军联队 
BOL;玻利维亚第XV空军联队 
BOL;玻利维亚第XXI空军联队 
BOL;玻利维亚第XXII空军联队 
BOL;玻利维亚第XXIII空军联队 
BOL;玻利维亚第XXIV空军联队 
BOL;玻利维亚第XXV空军联队 
BOL;玻利维亚第XXX空军联队 
BOL;玻利维亚第XXXIII空军联队 
BOL;玻利维亚第XVI空军联队 
BOL;玻利维亚第XVII空军联队 
BOL;玻利维亚第XVIII空军联队 
BOL;玻利维亚第XIX空军联队 
BOL;玻利维亚第XX空军联队 
BOL;玻利维亚第XXI空军联队 
BOL;玻利维亚第XXII空军联队 
BOL;玻利维亚第XXIII空军联队 
BOL;玻利维亚第XXIV空军联队 
BOL;玻利维亚第XXV空军联队 
BOL;玻利维亚第XXVI空军联队 
BOL;玻利维亚第XXVII空军联队 
BOL;玻利维亚第XXVIII空军联队 
BOL;玻利维亚第XXIX空军联队 
BOL;玻利维亚第XXX空军联队 
BOL;玻利维亚第XXXI空军联队 
BOL;玻利维亚第XXXII空军联队 
BOL;玻利维亚第XXXIII空军联队 
BOL;玻利维亚第XXXIV空军联队 
BOL;玻利维亚第XXXV空军联队 
BOL;玻利维亚第XXXVI空军联队 
BOL;玻利维亚第XXXVII空军联队 
BOL;玻利维亚第XXXVIII空军联队 
BOL;玻利维亚第XXXIX空军联队 
BOL;玻利维亚第XL空军联队 
BOS;波斯尼亚第I空军联队 
BOS;波斯尼亚第II空军联队 
BOS;波斯尼亚第III空军联队 
BOS;波斯尼亚第IV空军联队 
BOS;波斯尼亚第V空军联队 
BOS;波斯尼亚第VI空军联队 
BOS;波斯尼亚第VII空军联队 
BOS;波斯尼亚第VIII空军联队 
BOS;波斯尼亚第IX空军联队 
BOS;波斯尼亚第X空军联队 
BOS;波斯尼亚第XI空军联队 
BOS;波斯尼亚第XII空军联队 
BOS;波斯尼亚第XIII空军联队 
BOS;波斯尼亚第XIV空军联队 
BOS;波斯尼亚第XV空军联队 
BOS;波斯尼亚第XVI空军联队 
BOS;波斯尼亚第XVII空军联队 
BOS;波斯尼亚第XVIII空军联队 
BOS;波斯尼亚第XIX空军联队 
BOS;波斯尼亚第XX空军联队 
BOS;波斯尼亚第XXI空军联队 
BOS;波斯尼亚第XXII空军联队 
BOS;波斯尼亚第XXIII空军联队 
BOS;波斯尼亚第XXIV空军联队 
BOS;波斯尼亚第XXV空军联队 
BOS;波斯尼亚第XXVI空军联队 
BOS;波斯尼亚第XXVII空军联队 
BOS;波斯尼亚第XXVIII空军联队 
BOS;波斯尼亚第XXIX空军联队 
BOS;波斯尼亚第XXX空军联队 
BOS;波斯尼亚第XXXI空军联队 
BOS;波斯尼亚第XXXII空军联队 
BOS;波斯尼亚第XXXIII空军联队 
BOS;波斯尼亚第XXXIV空军联队 
BOS;波斯尼亚第XXXV空军联队 
BOS;波斯尼亚第XXXVI空军联队 
BOS;波斯尼亚第XXXVII空军联队 
BOS;波斯尼亚第XXXVIII空军联队 
BOS;波斯尼亚第XXXIX空军联队 
BOS;波斯尼亚第XL空军联队 
BOS;波斯尼亚第XLI空军联队 
BOS;波斯尼亚第XLII空军联队 
BOS;波斯尼亚第XLIII空军联队 
BOS;波斯尼亚第XLIV空军联队 
BOS;波斯尼亚第XLV空军联队 
BOS;波斯尼亚第XLVI空军联队 
BOS;波斯尼亚第XLVII空军联队 
BOS;波斯尼亚第XLVIII空军联队 
BOS;波斯尼亚第XLIX空军联队 
BOS;波斯尼亚第L空军联队 
BOS;波斯尼亚第LI空军联队 
BOS;波斯尼亚第LII空军联队 
BOS;波斯尼亚第LIII空军联队 
BOS;波斯尼亚第LIV空军联队 
BOS;波斯尼亚第LV空军联队 
BOS;波斯尼亚第LVI空军联队 
BOS;波斯尼亚第LVII空军联队 
BOS;波斯尼亚第LVIII空军联队 
BOS;波斯尼亚第LIX空军联队 
BOS;波斯尼亚第LX空军联队 
BOS;波斯尼亚第LXI空军联队 
BOS;波斯尼亚第LXII空军联队 
BOS;波斯尼亚第LXIII空军联队 
BOS;波斯尼亚第LXIV空军联队 
BOS;波斯尼亚第LXV空军联队 
BOS;波斯尼亚第LXVI空军联队 
BOS;波斯尼亚第LXVII空军联队 
BOS;波斯尼亚第LXVIII空军联队 
BOS;波斯尼亚第LXIX空军联队 
BOS;波斯尼亚第LXX空军联队 
BRA;巴西第I空军联队 
BRA;巴西第II空军联队 
BRA;巴西第III空军联队 
BRA;巴西第IV空军联队 
BRA;巴西第V空军联队 
BRA;巴西第VI空军联队 
BRA;巴西第VII空军联队 
BRA;巴西第VIII空军联队 
BRA;巴西第IX空军联队 
BRA;巴西第X空军联队 
BRA;巴西第XI空军联队 
BRA;巴西第XII空军联队 
BRA;巴西第XIII空军联队 
BRA;巴西第XIV空军联队 
BRA;巴西第XV空军联队 
BRA;巴西第XVI空军联队 
BRA;巴西第XVII空军联队 
BRA;巴西第XVIII空军联队 
BRA;巴西第XIX空军联队 
BRA;巴西第XX空军联队 
BRA;巴西第XXI空军联队 
BRA;巴西第XXII空军联队 
BRA;巴西第XXIII空军联队 
BRA;巴西第XXIV空军联队 
BRA;巴西第XXV空军联队 
BRA;巴西第XXVI空军联队 
BRA;巴西第XXVII空军联队 
BRA;巴西第XXVIII空军联队 
BRA;巴西第XXIX空军联队 
BRA;巴西第XXX空军联队 
BRA;巴西第XXXI空军联队 
BRA;巴西第XXXII空军联队 
BRA;巴西第XXXIII空军联队 
BRA;巴西第XXXIV空军联队 
BRA;巴西第XXXV空军联队 
BRA;巴西第XXXVI空军联队 
BRA;巴西第XXXVII空军联队 
BRA;巴西第XXXVIII空军联队 
BRA;巴西第XXXIX空军联队 
BRA;巴西第XL空军联队 
BRA;巴西第XLI空军联队 
BRA;巴西第XLII空军联队 
BRA;巴西第XLIII空军联队 
BRA;巴西第XLIV空军联队 
BRA;巴西第XLV空军联队 
BRA;巴西第XLVI空军联队 
BRA;巴西第XLVII空军联队 
BRA;巴西第XLVIII空军联队 
BRA;巴西第XLIX空军联队 
BRA;巴西第L空军联队 
BRA;巴西第LI空军联队 
BRA;巴西第LII空军联队 
BRA;巴西第LIII空军联队 
BRA;巴西第LIV空军联队 
BRA;巴西第LV空军联队 
BRA;巴西第LVI空军联队 
BRA;巴西第LVII空军联队 
BRA;巴西第LVIII空军联队 
BRA;巴西第LIX空军联队 
BRA;巴西第LX空军联队 
BRA;巴西第LXI空军联队 
BRA;巴西第LXII空军联队 
BRA;巴西第LXIII空军联队 
BRA;巴西第LXIV空军联队 
BRA;巴西第LXV空军联队 
BRA;巴西第LXVI空军联队 
BRA;巴西第LXVII空军联队 
BRA;巴西第LXVIII空军联队 
BRA;巴西第LXIX空军联队 
BRA;巴西第LXX空军联队 
BRU;文莱第1空军联队 
BRU;文莱第2空军联队 
BRU;文莱第3空军联队 
BRU;文莱第4空军联队 
BRU;文莱第5空军联队 
BRU;文莱第6空军联队 
BRU;文莱第7空军联队 
BRU;文莱第8空军联队 
BRU;文莱第9空军联队 
BRU;文莱第10空军联队 
BRU;文莱第11空军联队 
BRU;文莱第12空军联队 
BRU;文莱第13空军联队 
BRU;文莱第14空军联队 
BRU;文莱第16空军联队 
BRU;文莱第17空军联队 
BRU;文莱第19空军联队 
BRU;文莱第20空军联队 
BUL;保加利亚第1空军联队 
BUL;保加利亚第2空军联队 
BUL;保加利亚第3空军联队 
BUL;保加利亚第4空军联队 
BUL;保加利亚第5空军联队 
BUL;保加利亚第6空军联队 
BUL;保加利亚第7空军联队 
BUL;保加利亚第8空军联队 
BUL;保加利亚第10空军联队 
BUL;保加利亚第11空军联队 
BUL;保加利亚第12空军联队 
BUL;保加利亚第13空军联队 
BUL;保加利亚第14空军联队 
BUL;保加利亚第15空军联队 
BUL;保加利亚第16空军联队 
BUL;保加利亚第17空军联队 
BUL;保加利亚第18空军联队 
BUL;保加利亚第19空军联队 
BUL;保加利亚第20空军联队 
BUL;保加利亚第21空军联队 
BUL;保加利亚第22空军联队 
BUL;保加利亚第23空军联队 
BUL;保加利亚第24空军联队 
BUL;保加利亚第25空军联队 
BUL;保加利亚第26空军联队 
BUL;保加利亚第27空军联队 
BUL;保加利亚第28空军联队 
BUL;保加利亚第29空军联队 
BUL;保加利亚第30空军联队 
BUL;保加利亚第31空军联队 
BUL;保加利亚第32空军联队 
BUL;保加利亚第33空军联队 
BUL;保加利亚第34空军联队 
BUL;保加利亚第35空军联队 
BUL;保加利亚第36空军联队 
BUL;保加利亚第37空军联队 
BUL;保加利亚第38空军联队 
BUL;保加利亚第39空军联队 
BUL;保加利亚第40空军联队 
BUL;保加利亚第41空军联队 
BUL;保加利亚第42空军联队 
BUL;保加利亚第43空军联队 
BUL;保加利亚第44空军联队 
BUL;保加利亚第45空军联队 
BUL;保加利亚第46空军联队 
BUL;保加利亚第47空军联队 
BUL;保加利亚第48空军联队 
BUL;保加利亚第49空军联队 
BUL;保加利亚第50空军联队 
BUR;缅甸第1空军联队 
BUR;缅甸第2空军联队 
BUR;缅甸第3空军联队 
BUR;缅甸第4空军联队 
BUR;缅甸第5空军联队 
BUR;缅甸第6空军联队 
BUR;缅甸第7空军联队 
BUR;缅甸第8空军联队 
BUR;缅甸第9空军联队 
BUR;缅甸第10空军联队 
BUR;缅甸第11空军联队 
BUR;缅甸第12空军联队 
BUR;缅甸第13空军联队 
BUR;缅甸第14空军联队 
BUR;缅甸第16空军联队 
BUR;缅甸第17空军联队 
BUR;缅甸第19空军联队 
BUR;缅甸第20空军联队 
CAL;加利福尼亚第1空军联队 
CAL;加利福尼亚第2空军联队 
CAL;加利福尼亚第3空军联队 
CAL;加利福尼亚第4空军联队 
CAL;加利福尼亚第5空军联队 
CAL;加利福尼亚第6空军联队 
CAL;加利福尼亚第7空军联队 
CAL;加利福尼亚第8空军联队 
CAL;加利福尼亚第9空军联队 
CAL;加利福尼亚第10空军联队 
CAL;加利福尼亚第11空军联队 
CAL;加利福尼亚第12空军联队 
CAL;加利福尼亚第13空军联队 
CAL;加利福尼亚第14空军联队 
CAL;加利福尼亚第16空军联队 
CAL;加利福尼亚第17空军联队 
CAL;加利福尼亚第18空军联队 
CAL;加利福尼亚第20空军联队 
CAL;加利福尼亚第21空军联队 
CAL;加利福尼亚第22空军联队 
CAL;加利福尼亚第23空军联队 
CAL;加利福尼亚第24空军联队 
CAL;加利福尼亚第25空军联队 
CAL;加利福尼亚第26空军联队 
CAL;加利福尼亚第27空军联队 
CAL;加利福尼亚第28空军联队 
CAL;加利福尼亚第29空军联队 
CAL;加利福尼亚第30空军联队 
CAL;加利福尼亚第31空军联队 
CAL;加利福尼亚第32空军联队 
CAL;加利福尼亚第33空军联队 
CAL;加利福尼亚第34空军联队 
CAL;加利福尼亚第35空军联队 
CAL;加利福尼亚第36空军联队 
CAL;加利福尼亚第37空军联队 
CAL;加利福尼亚第38空军联队 
CAL;加利福尼亚第39空军联队 
CAL;加利福尼亚第40空军联队 
CAM;喀麦隆第I空军联队 
CAM;喀麦隆第II空军联队 
CAM;喀麦隆第III空军联队 
CAM;喀麦隆第IV空军联队 
CAM;喀麦隆第V空军联队 
CAM;喀麦隆第VI空军联队 
CAM;喀麦隆第VII空军联队 
CAM;喀麦隆第VIII空军联队 
CAM;喀麦隆第IX空军联队 
CAM;喀麦隆第X空军联队 
CAM;喀麦隆第XI空军联队 
CAM;喀麦隆第XII空军联队 
CAM;喀麦隆第XIII空军联队 
CAM;喀麦隆第XIV空军联队 
CAM;喀麦隆第XV空军联队 
CAM;喀麦隆第XVI空军联队 
CAM;喀麦隆第XVII空军联队 
CAM;喀麦隆第XVIII空军联队 
CAM;喀麦隆第XIX空军联队 
CAM;喀麦隆第XX空军联队 
CAN;加拿大皇家空军第1联队 
CAN;加拿大皇家空军第2联队 
CAN;加拿大皇家空军第3联队 
CAN;加拿大皇家空军第4联队 
CAN;加拿大皇家空军第5联队 
CAN;加拿大皇家空军第6联队 
CAN;加拿大皇家空军第7联队 
CAN;加拿大皇家空军第8联队 
CAN;加拿大皇家空军第9联队 
CAN;加拿大皇家空军第10联队 
CAN;加拿大皇家空军第11联队 
CAN;加拿大皇家空军第12联队 
CAN;加拿大皇家空军第13联队 
CAN;加拿大皇家空军第14联队 
CAN;加拿大皇家空军第16联队 
CAN;加拿大皇家空军第17联队 
CAN;加拿大皇家空军第19联队 
CAN;加拿大皇家空军第20联队 
CAN;加拿大皇家空军第21联队 
CAN;加拿大皇家空军第22联队 
CAN;加拿大皇家空军第23联队 
CAN;加拿大皇家空军第24联队 
CAN;加拿大皇家空军第25联队 
CAN;加拿大皇家空军第26联队 
CAN;加拿大皇家空军第27联队 
CAN;加拿大皇家空军第31联队 
CAN;加拿大皇家空军第32联队 
CAN;加拿大皇家空军第33联队 
CAN;加拿大皇家空军第34联队 
CAN;加拿大皇家空军第35联队 
CAN;加拿大皇家空军第37联队 
CAN;加拿大皇家空军第38联队 
CAN;加拿大皇家空军第39联队 
CAN;加拿大皇家空军第40联队 
CAN;加拿大皇家空军第41联队 
CAN;加拿大皇家空军第42联队 
CAN;加拿大皇家空军第43联队 
CAN;加拿大皇家空军第45联队 
CAN;加拿大皇家空军第46联队 
CAN;加拿大皇家空军第47联队 
CAN;加拿大皇家空军第48联队 
CAN;加拿大皇家空军第49联队 
CAN;加拿大皇家空军第50联队 
CGX;卫桂军第1空军联队 
CGX;卫桂军第2空军联队 
CGX;卫桂军第3空军联队 
CGX;卫桂军第4空军联队 
CGX;卫桂军第5空军联队 
CGX;卫桂军第6空军联队 
