Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
凯宋克拉姆 ;101743;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L100043;1936;1999;1999;x
普克萨姆利 ;101744;UIC;1936;1936;1936;1990;3;7;0;1;0;5;1;L100044;1936;1999;1999;x
普拉瓦斯亚姆希 ;101745;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L100045;1936;1999;1999;x
西巴萨克拉科恩 ;101746;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L100046;1936;1999;1999;x
信徒宋赫拉姆柴 ;101747;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L100047;1936;1999;1999;x
他耶恩皮卡 ;101748;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L100048;1936;1999;1999;x
韦恰延朗萨里特 ;101749;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L100049;1936;1999;1999;x
韦哈萨亚伦 ;101750;UIC;1936;1936;1936;1936;3;7;0;1;0;5;0;L100050;1936;1999;1999;x
阿巴朗 ;101751;UIC;1936;1936;1990;1990;3;7;0;0;0;5;1;L542000;1936;1999;1999;x
博舍龙·德·布瓦苏迪 ;101752;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L542001;1936;1999;1999;x
包岱 ;101753;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L542002;1936;1999;1999;x
伯纳迪诺 ;101754;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;L542003;1936;1999;1999;x
沙瓦纳克 ;101755;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;L542004;1936;1999;1999;x
德古 ;101756;UIC;1936;1990;1990;1990;3;7;0;2;0;5;1;M542006;1936;1999;1999;x
德·博阿尔纳 ;101757;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M542008;1936;1999;1999;x
德·赫尔斯 ;101758;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L542007;1936;1999;1999;x
德·拉·波伊佩 ;101759;UIC;1936;1936;1936;1990;3;7;0;2;0;5;1;L542008;1936;1999;1999;x
达克·达特 ;101760;UIC;1936;1936;1990;1990;3;7;0;0;0;5;2;L542009;1936;1999;1999;x
杨文明 ;101761;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M542046;1936;1999;1999;x
法布里切特 ;101762;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L542011;1936;1999;1999;x
富尔科 ;101763;UIC;1936;1936;1990;1990;3;7;0;0;0;5;1;L542012;1936;1999;1999;x
热尔曼 ;101764;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L542013;1936;1999;1999;x
哈塞伊 ;101765;UIC;1936;1990;1990;1990;3;7;0;0;0;5;2;L542014;1936;1999;1999;x
黄明昭 ;101766;UIC;1936;1936;1936;1936;3;7;0;2;0;5;1;L542015;1936;1999;1999;x
胡志明 ;101767;UIC;1936;1936;1936;1990;3;7;0;0;0;5;1;M542047;1936;1999;1999;x
耶莱 ;101768;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;M542037;1936;1999;1999;x
若尔 ;101769;UIC;1936;1936;1936;1936;3;7;0;1;0;5;0;M542021;1936;1999;1999;x
黎考克 ;101770;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L542019;1936;1999;1999;x
黎·科尼亚克·德·拉·隆格雷斯 ;101771;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L542020;1936;1999;1999;x
黎笋 ;101772;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L542021;1936;1999;1999;x
黎文金 ;101773;UIC;1936;1936;1990;1990;3;7;0;1;0;5;1;L542022;1936;1999;1999;x
利夫里·勒韦尔 ;101774;UIC;1936;1936;1990;1990;3;7;0;0;0;5;2;L542023;1936;1999;1999;x
芒内 ;101775;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L542024;1936;1999;1999;x
倪文正 ;101776;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L542025;1936;1999;1999;x
阮高世 ;101777;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L542026;1936;1999;1999;x
阮谷孝 ;101778;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;L542027;1936;1999;1999;x
阮友谷 ;101779;UIC;1936;1936;1990;1990;3;7;0;1;0;5;1;M542043;1936;1999;1999;x
阮庆 ;101780;UIC;1936;1936;1990;1990;3;7;0;0;0;5;2;L542029;1936;1999;1999;x
佩利西耶 ;101781;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L542030;1936;1999;1999;x
罗宾 ;101782;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M542002;1936;1999;1999;x
滔博寿 ;101783;UIC;1936;1936;1936;1990;3;7;0;0;0;5;1;L542032;1936;1999;1999;x
维尼厄 ;101784;UIC;1936;1936;1936;1990;3;7;0;2;0;5;0;L542033;1936;1999;1999;x
永禄 ;101785;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;L542034;1936;1999;1999;x
武元甲 ;101786;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L542035;1936;1999;1999;x
旺文同 ;101787;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L542036;1936;1999;1999;x
安水高 ;101788;UIC;1936;1936;1936;1990;3;7;0;1;0;5;2;L542037;1936;1999;1999;x
伯纳迪诺 ;101789;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L542003;1936;1999;1999;x
胡丹权 ;101790;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M542051;1936;1999;1999;x
耶莱 ;101791;UIC;1936;1990;1990;1990;3;7;0;1;0;5;1;M542037;1936;1999;1999;x
黎军 ;101792;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M542042;1936;1999;1999;x
黎武奇 ;101793;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L542042;1936;1999;1999;x
阮成智 ;101794;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L542043;1936;1999;1999;x
帕基耶 ;101795;UIC;1936;1936;1936;1990;3;7;0;0;0;5;1;M542009;1936;1999;1999;x
庄敦督 ;101796;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M542052;1936;1999;1999;x
布迪耶 ;101797;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M542053;1936;1999;1999;x
布勒维 ;101798;UIC;1936;1936;1990;1990;3;7;0;2;0;5;1;M542010;1936;1999;1999;x
布里瑟杜·加洛尼·德·伊斯特里亚 ;101799;UIC;1936;1990;1990;1990;3;7;0;2;0;5;2;L542048;1936;1999;1999;x
德·蒙布伦 ;101800;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L542049;1936;1999;1999;x
黎朗热 ;101801;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;M542054;1936;1999;1999;x
利夫里·勒韦尔 ;101802;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L542023;1936;1999;1999;x
阮友寿 ;101803;UIC;1936;1990;1990;1990;3;7;0;1;0;5;1;M542055;1936;1999;1999;x
蓬佩 ;101804;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;L542053;1936;1999;1999;x
西莫内特 ;101805;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L542054;1936;1999;1999;x
奥尔芒 ;101806;UIC;1936;1936;1936;1990;3;7;0;2;0;5;2;L563000;1936;1999;1999;x
翁山 ;101807;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L563001;1936;1999;1999;x
巴吉 ;101808;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L563002;1936;1999;1999;x
布莱克 ;101809;UIC;1936;1936;1990;1990;3;7;0;0;0;5;1;L563003;1936;1999;1999;x
克拉克森 ;101810;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M563008;1936;1999;1999;x
科克伦 ;101811;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M563003;1936;1999;1999;x
菲茨杰拉德 ;101812;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M563037;1936;1999;1999;x
吞宁·那温格瓦温 ;101813;UIC;1936;1936;1936;1936;3;7;0;1;0;5;2;L563007;1936;1999;1999;x
坤沙 ;101814;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M563039;1936;1999;1999;x
昆塞克·满哥瑞 ;101815;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;L563009;1936;1999;1999;x
基昂 ;101816;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L563010;1936;1999;1999;x
伦迪 ;101817;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L563011;1936;1999;1999;x
貌钦 ;101818;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;M563040;1936;1999;1999;x
貌登 ;101819;UIC;1936;1936;1936;1990;3;7;0;1;0;5;1;L563013;1936;1999;1999;x
麦里克 ;101820;UIC;1936;1936;1990;1990;3;7;0;2;0;5;2;M563042;1936;1999;1999;x
波米亚 ;101821;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M563038;1936;1999;1999;x
敏瑞 ;101822;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L563016;1936;1999;1999;x
奈温 ;101823;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L101130;1936;1999;1999;x
纽丁 ;101824;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L563018;1936;1999;1999;x
翁敏 ;101825;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L563019;1936;1999;1999;x
比宋 ;101826;UIC;1936;1936;1990;1990;3;7;0;2;0;5;1;L563020;1936;1999;1999;x
赛拉 ;101827;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L563021;1936;1999;1999;x
苏吴 ;101828;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M563022;1936;1999;1999;x
苏吞 ;101829;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L563023;1936;1999;1999;x
盛他 ;101830;UIC;1936;1990;1990;1990;3;7;0;0;0;5;2;L563024;1936;1999;1999;x
史密斯·登 ;101831;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M563036;1936;1999;1999;x
泰吞 ;101832;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;M563019;1936;1999;1999;x
丹瑞 ;101833;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L563027;1936;1999;1999;x
塔帕 ;101834;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L563028;1936;1999;1999;x
登纽 ;101835;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L563029;1936;1999;1999;x
丁莱 ;101836;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L563030;1936;1999;1999;x
丁突 ;101837;UIC;1936;1990;1990;1990;3;7;0;1;0;5;1;L563031;1936;1999;1999;x
荣蒙 ;101838;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M563028;1936;1999;1999;x
布罗梅尔 ;101839;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L563033;1936;1999;1999;x
利特尔 ;101840;UIC;1936;1990;1990;1990;3;7;0;1;0;5;2;L563034;1936;1999;1999;x
波伊德斯特雷 ;101841;UIC;1936;1936;1936;1936;3;7;0;0;0;5;1;M563047;1936;1999;1999;x
斯科特·佩因 ;101842;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;M563009;1936;1999;1999;x
梭布 ;101843;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M563015;1936;1999;1999;x
陶卡 ;101844;UIC;1936;1990;1990;1990;3;7;0;2;0;5;2;M563048;1936;1999;1999;x
艾卢 ;101845;UIC;1936;1936;1936;1990;3;7;0;0;0;5;1;M563051;1936;1999;1999;x
鲍德温 ;101846;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L563040;1936;1999;1999;x
马特比 ;101847;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M563010;1936;1999;1999;x
罗布 ;101848;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L563042;1936;1999;1999;x
斯马特 ;101849;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;L563043;1936;1999;1999;x
泰吞 ;101850;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M563019;1936;1999;1999;x
丁吞 ;101851;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M563052;1936;1999;1999;x
安桑坎 ;101852;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;L541000;1936;1999;1999;x
春林 ;101853;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M541045;1936;1999;1999;x
克洛德 ;101854;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L541002;1936;1999;1999;x
科科因 ;101855;UIC;1936;1936;1936;1936;3;7;0;0;0;5;1;L541003;1936;1999;1999;x
德·鲁萨克·萨尔西恩 ;101856;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M541008;1936;1999;1999;x
福涅尔·德·拉·巴雷 ;101857;UIC;1936;1936;1990;1990;3;7;0;0;0;5;2;L541005;1936;1999;1999;x
戈捷 ;101858;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M541007;1936;1999;1999;x
金旺 ;101859;UIC;1936;1990;1990;1990;3;7;0;0;0;5;1;M541047;1936;1999;1999;x
克里桑·车达 ;101860;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M541026;1936;1999;1999;x
拉丰 ;101861;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M541048;1936;1999;1999;x
朗诺 ;101862;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M541035;1936;1999;1999;x
努瓦罗 ;101863;UIC;1936;1990;1990;1990;3;7;0;2;0;5;2;L541011;1936;1999;1999;x
奥利弗 ;101864;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L541012;1936;1999;1999;x
康坦 ;101865;UIC;1936;1936;1936;1990;3;7;0;1;0;5;1;L541013;1936;1999;1999;x
萨基瓦特·披伦 ;101866;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M541037;1936;1999;1999;x
西哈努克·诺罗敦 ;101867;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M541044;1936;1999;1999;x
西索瓦·莫尼勒 ;101868;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M541046;1936;1999;1999;x
西索瓦·莫尼旺 ;101869;UIC;1936;1990;1990;1990;3;7;0;0;0;5;2;L541017;1936;1999;1999;x
西索瓦·沃察雅旺 ;101870;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;M541049;1936;1999;1999;x
宋先 ;101871;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M541051;1936;1999;1999;x
特拉纳普 ;101872;UIC;1936;1936;1936;1990;3;7;0;1;0;5;2;L541020;1936;1999;1999;x
克洛德 ;101873;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L541002;1936;1999;1999;x
希永 ;101874;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M541041;1936;1999;1999;x
诺罗敦·西哈努克 ;101875;UIC;1936;1990;1990;1990;3;7;0;2;0;5;1;M541054;1936;1999;1999;x
帕图 ;101876;UIC;1936;1936;1936;1990;3;7;0;2;0;5;0;M541053;1936;1999;1999;x
蒂博多 ;101877;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M541002;1936;1999;1999;x
特罗利·德·普雷沃 ;101878;UIC;1936;1936;1990;1990;3;7;0;1;0;5;1;M541052;1936;1999;1999;x
克洛德 ;101879;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L541002;1936;1999;1999;x
戈捷 ;101880;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M541007;1936;1999;1999;x
雅基耶 ;101881;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;L541029;1936;1999;1999;x
诺罗敦·西哈努克 ;101882;UIC;1936;1936;1990;1990;3;7;0;2;0;5;2;M541058;1936;1999;1999;x
苏夫莱 ;101883;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M541057;1936;1999;1999;x
特里戈 ;101884;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;M541056;1936;1999;1999;x
瓦朗坦 ;101885;UIC;1936;1990;1990;1990;3;7;0;1;0;5;1;L541033;1936;1999;1999;x
阿卜杜勒·拉赫曼 ;101886;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;M565030;1936;1999;1999;x
阿尔·马胡姆 ;101887;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565001;1936;1999;1999;x
阿尔·曼苏尔 ;101888;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;M565031;1936;1999;1999;x
巴德利沙阿 ;101889;UIC;1936;1990;1990;1990;3;7;0;1;0;5;2;M565032;1936;1999;1999;x
巴辛斯多科 ;101890;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L565004;1936;1999;1999;x
贝萨尔 ;101891;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;M565024;1936;1999;1999;x
比曼图拉 ;101892;UIC;1936;1936;1990;1990;3;7;0;2;0;5;1;L565006;1936;1999;1999;x
布鲁克·波帕姆 ;101893;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L1051;1936;1999;1999;x
多比 ;101894;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;M565007;1936;1999;1999;x
雪兰莪州的吉亚斯 ;101895;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565009;1936;1999;1999;x
哈米德·沙阿 ;101896;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M565029;1936;1999;1999;x
丁加奴的·H·R·H·伊斯梅尔 ;101897;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565011;1936;1999;1999;x
吉兰丹的易卜拉欣四世 ;101898;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M565014;1936;1999;1999;x
基恩 ;101899;UIC;1936;1990;1990;1990;3;7;0;1;0;5;2;L565013;1936;1999;1999;x
穆赫德 ;101900;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565014;1936;1999;1999;x
彭亨的穆斯泰因 ;101901;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;L565015;1936;1999;1999;x
珀西瓦尔 ;101902;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;M565008;1936;1999;1999;x
玻璃市州的普特拉 ;101903;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M565035;1936;1999;1999;x
雪兰莪州的苏莱曼 ;101904;UIC;1936;1936;1936;1936;3;7;0;0;0;5;2;L565018;1936;1999;1999;x
坦普勒 ;101905;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;M565034;1936;1999;1999;x
扬 ;101906;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;M565021;1936;1999;1999;x
阿彻利 ;101907;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M565009;1936;1999;1999;x
格尼 ;101908;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M565003;1936;1999;1999;x
克尔 ;101909;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;L565023;1936;1999;1999;x
拉赫曼·阿里 ;101910;UIC;1936;1936;1936;1936;3;7;0;0;0;5;1;M565036;1936;1999;1999;x
图恩·拉赫曼 ;101911;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M565030;1936;1999;1999;x
淡边的通卡 ;101912;UIC;1936;1936;1990;1990;3;7;0;1;0;5;2;M565028;1936;1999;1999;x
玻璃市州的乌尔·莱尔 ;101913;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M565037;1936;1999;1999;x
耀 ;101914;UIC;1936;1936;1990;1990;3;7;0;0;0;5;1;L565028;1936;1999;1999;x
布里顿 ;101915;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L565029;1936;1999;1999;x
春 ;101916;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565030;1936;1999;1999;x
雪兰莪州的希萨姆二世 ;101917;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;M565039;1936;1999;1999;x
贾曼 ;101918;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M565010;1936;1999;1999;x
麦克唐纳 ;101919;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;L565033;1936;1999;1999;x
山 ;101920;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L565034;1936;1999;1999;x
斯蒂芬森 ;101921;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L565035;1936;1999;1999;x
旺 ;101922;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M565038;1936;1999;1999;x
阿卜杜勒哈米德·庞蒂亚克 ;101923;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L577000;1936;1999;1999;x
阿芒武八世·约加塔 ;101924;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M577025;1936;1999;1999;x
巴克 ;101925;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L7800;1936;1999;1999;x
贝伦斯科特 ;101926;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;L7801;1936;1999;1999;x
伯尔斯特拉 ;101927;UIC;1936;1936;1990;1990;3;7;0;1;0;5;1;L7802;1936;1999;1999;x
达米里 ;101928;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;L577005;1936;1999;1999;x
哈米德二世·庞蒂亚克 ;101929;UIC;1936;1936;1990;1990;3;7;0;0;0;5;2;M577041;1936;1999;1999;x
马哈茂德 ;101930;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577007;1936;1999;1999;x
马拉卡 ;101931;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;M577042;1936;1999;1999;x
纳苏蒂安 ;101932;UIC;1936;1990;1990;1990;3;7;0;0;0;5;2;M577043;1936;1999;1999;x
恩加贝希 ;101933;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M577029;1936;1999;1999;x
普拉博沃 ;101934;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577011;1936;1999;1999;x
拉赫马特 ;101935;UIC;1936;1936;1936;1936;3;7;0;1;0;5;0;L577012;1936;1999;1999;x
雷科姆帕 ;101936;UIC;1936;1936;1936;1936;3;7;0;2;0;5;0;L577013;1936;1999;1999;x
