Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
阿卡兹 ;411732;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L460014;1936;1999;1999;x
古尔德 ;411733;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L460015;1936;1999;1999;x
纳姆加尔·巴哈杜尔 ;411734;UIR;1936;1936;1936;1936;3;7;0;1;0;5;1;L460016;1936;1999;1999;x
巴尔 ;411735;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L460017;1936;1999;1999;x
科利特 ;411736;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L460018;1936;1999;1999;x
阿赫桑 ;411737;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505000;1936;1999;1999;x
艾雷 ;411738;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L1003;1936;1999;1999;x
艾兹勒伍德 ;411739;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L1004;1936;1999;1999;x
安德拉德 ;411740;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505003;1936;1999;1999;x
阿克莱特·霍尔·鲁思文 ;411741;UIR;1936;1936;1990;1990;3;7;0;1;0;5;2;L1013;1936;1999;1999;x
巴哈杜尔·科霍恩·雅萨尔默 ;411742;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505006;1936;1999;1999;x
巴哈杜尔·阿利·帕蒂亚拉 ;411743;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505007;1936;1999;1999;x
贝尔德·斯通黑文 ;411744;UIR;1936;1936;1936;1990;3;7;0;1;0;5;1;L1016;1936;1999;1999;x
巴伦坦 ;411745;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1019;1936;1999;1999;x
班克斯·麦克唐纳 ;411746;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1021;1936;1999;1999;x
巴克 ;411747;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1023;1936;1999;1999;x
巴雷特 ;411748;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505012;1936;1999;1999;x
博曼 ;411749;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1029;1936;1999;1999;x
伯纳德 ;411750;UIR;1936;1936;1936;1936;3;7;0;1;0;5;0;L1034;1936;1999;1999;x
布巴普尔 ;411751;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L505015;1936;1999;1999;x
布莱基斯顿·休斯敦 ;411752;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L1039;1936;1999;1999;x
布拉德肖 ;411753;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1046;1936;1999;1999;x
布里格斯 ;411754;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1047;1936;1999;1999;x
布鲁克·波帕姆 ;411755;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L1051;1936;1999;1999;x
布朗 ;411756;UIR;1936;1990;1990;1990;3;7;0;2;0;5;1;L1052;1936;1999;1999;x
卡里阿帕 ;411757;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505021;1936;1999;1999;x
卡尔·怀特 ;411758;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1067;1936;1999;1999;x
卡斯尔斯 ;411759;UIR;1936;1936;1936;1990;3;7;0;2;0;5;1;L1070;1936;1999;1999;x
克里斯蒂安森 ;411760;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;L1074;1936;1999;1999;x
克拉克 ;411761;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1077;1936;1999;1999;x
科克斯 ;411762;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1083;1936;1999;1999;x
德·伯格 ;411763;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L1094;1936;1999;1999;x
德·L·伊斯莱 ;411764;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1097;1936;1999;1999;x
德拉曼 ;411765;UIR;1936;1990;1990;1990;3;7;0;0;0;5;2;L505030;1936;1999;1999;x
德诺姆·扬 ;411766;UIR;1936;1936;1936;1936;3;7;0;2;0;5;1;L1100;1936;1999;1999;x
达瓦拉 ;411767;UIR;1936;1936;1936;1990;3;7;0;0;0;5;1;L505032;1936;1999;1999;x
迪金森 ;411768;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L1104;1936;1999;1999;x
多比 ;411769;UIR;1936;1936;1936;1936;3;7;0;1;0;5;0;L1106;1936;1999;1999;x
德鲁 ;411770;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1111;1936;1999;1999;x
弗格森 ;411771;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1118;1936;1999;1999;x
菲茨帕特里克 ;411772;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1122;1936;1999;1999;x
弗拉泽 ;411773;UIR;1936;1936;1990;1990;3;7;0;1;0;5;1;L1128;1936;1999;1999;x
吉法德 ;411774;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;L1134;1936;1999;1999;x
戈德利 ;411775;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L1135;1936;1999;1999;x
格雷西 ;411776;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505041;1936;1999;1999;x
格兰特 ;411777;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1144;1936;1999;1999;x
海曼·乔伊斯 ;411778;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L1157;1936;1999;1999;x
亨利·威廉斯 ;411779;UIR;1936;1936;1990;1990;3;7;0;1;0;5;1;L505044;1936;1999;1999;x
希尔顿·格林 ;411780;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;L1164;1936;1999;1999;x
卡瓦纳 ;411781;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L1178;1936;1999;1999;x
洛克哈特 ;411782;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505048;1936;1999;1999;x
勋爵·林利思戈 ;411783;UIR;1936;1936;1936;1990;3;7;0;0;0;5;1;L505049;1936;1999;1999;x
劳埃德 ;411784;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L1195;1936;1999;1999;x
劳埃德 ;411785;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L1200;1936;1999;1999;x
利特尔顿 ;411786;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L1202;1936;1999;1999;x
麦克西 ;411787;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1207;1936;1999;1999;x
马达尼 ;411788;UIR;1936;1936;1936;1990;3;7;0;1;0;5;2;L505054;1936;1999;1999;x
马西 ;411789;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1213;1936;1999;1999;x
门德尔·泰勒 ;411790;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1219;1936;1999;1999;x
梅瑟维 ;411791;UIR;1936;1990;1990;1990;3;7;0;1;0;5;1;L1220;1936;1999;1999;x
莫汉·辛格 ;411792;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505058;1936;1999;1999;x
莫里斯·科尔文 ;411793;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1227;1936;1999;1999;x
莫塞利·梅恩 ;411794;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L1229;1936;1999;1999;x
蒙巴顿 ;411795;UIR;1936;1936;1936;1990;3;7;0;0;0;5;1;L1230;1936;1999;1999;x
慕克吉 ;411796;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505062;1936;1999;1999;x
穆萨 ;411797;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505063;1936;1999;1999;x
纳博布·库雷希·巴瓦拉普 ;411798;UIR;1936;1936;1990;1990;3;7;0;2;0;5;1;L505064;1936;1999;1999;x
珀西瓦尔 ;411799;UIR;1936;1990;1990;1990;3;7;0;2;0;5;2;L1248;1936;1999;1999;x
雷斯 ;411800;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1260;1936;1999;1999;x
罗伯茨 ;411801;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1267;1936;1999;1999;x
西汉德 ;411802;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505071;1936;1999;1999;x
斯利姆 ;411803;UIR;1936;1990;1990;1990;3;7;0;1;0;5;1;L1281;1936;1999;1999;x
史密斯 ;411804;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L1282;1936;1999;1999;x
萨默塞特 ;411805;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1284;1936;1999;1999;x
斯里纳盖什 ;411806;UIR;1936;1936;1936;1990;3;7;0;2;0;5;2;L505075;1936;1999;1999;x
圣·克莱尔·莫福德 ;411807;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1287;1936;1999;1999;x
斯塔德霍姆·布朗里格 ;411808;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L1291;1936;1999;1999;x
坦普勒 ;411809;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L1294;1936;1999;1999;x
蒂迈雅 ;411810;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505079;1936;1999;1999;x
托伊 ;411811;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1298;1936;1999;1999;x
瓦瓦苏·布鲁梅·威茨 ;411812;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1305;1936;1999;1999;x
瓦伦 ;411813;UIR;1936;1936;1936;1936;3;7;0;1;0;5;2;L1309;1936;1999;1999;x
韦弗尔 ;411814;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1311;1936;1999;1999;x
威廉斯 ;411815;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1313;1936;1999;1999;x
威尔逊 ;411816;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1314;1936;1999;1999;x
埃布尔·史密斯 ;411817;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1317;1936;1999;1999;x
伯松 ;411818;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L310013;1936;1999;1999;x
伯内特 ;411819;UIR;1936;1936;1936;1990;3;7;0;1;0;5;1;L1329;1936;1999;1999;x
查特吉 ;411820;UIR;1936;1936;1990;1990;3;7;0;2;0;5;2;L505090;1936;1999;1999;x
乔杜里 ;411821;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505091;1936;1999;1999;x
克莱顿 ;411822;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L310014;1936;1999;1999;x
柯林斯 ;411823;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L410013;1936;1999;1999;x
柯林森 ;411824;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1334;1936;1999;1999;x
达斯·卡塔里 ;411825;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505095;1936;1999;1999;x
迪尔伍德 ;411826;UIR;1936;1936;1990;1990;3;7;0;2;0;5;1;L1340;1936;1999;1999;x
古尔德 ;411827;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L460013;1936;1999;1999;x
古尔德·布拉德福德 ;411828;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1349;1936;1999;1999;x
哈林德尔·辛格 ;411829;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505099;1936;1999;1999;x
霍普·卡利尔 ;411830;UIR;1936;1990;1990;1990;3;7;0;0;0;5;2;L1356;1936;1999;1999;x
英格拉姆 ;411831;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1358;1936;1999;1999;x
杰福德 ;411832;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505102;1936;1999;1999;x
利夫 ;411833;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L310015;1936;1999;1999;x
曼纳斯 ;411834;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L1369;1936;1999;1999;x
米切尔 ;411835;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1372;1936;1999;1999;x
南达 ;411836;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505106;1936;1999;1999;x
帕利泽 ;411837;UIR;1936;1990;1990;1990;3;7;0;1;0;5;1;L1377;1936;1999;1999;x
帕里 ;411838;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1378;1936;1999;1999;x
菲利普斯 ;411839;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1379;1936;1999;1999;x
派齐 ;411840;UIR;1936;1990;1990;1990;3;7;0;1;0;5;2;L505110;1936;1999;1999;x
鲍尔 ;411841;UIR;1936;1936;1936;1936;3;7;0;0;0;5;1;L1382;1936;1999;1999;x
苏曼 ;411842;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L505114;1936;1999;1999;x
斯塔德霍姆·布朗里格 ;411843;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L1392;1936;1999;1999;x
汤姆森 ;411844;UIR;1936;1990;1990;1990;3;7;0;2;0;5;2;L1395;1936;1999;1999;x
图尔斯 ;411845;UIR;1936;1936;1936;1990;3;7;0;0;0;5;1;L1396;1936;1999;1999;x
特里劳尼 ;411846;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L320016;1936;1999;1999;x
塔夫内尔 ;411847;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1398;1936;1999;1999;x
维维安 ;411848;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1400;1936;1999;1999;x
阿赫桑 ;411849;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L505000;1936;1999;1999;x
阿拉姆 ;411850;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505123;1936;1999;1999;x
阿里·米尔 ;411851;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505124;1936;1999;1999;x
安德拉德 ;411852;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505003;1936;1999;1999;x
阿尔热·辛格 ;411853;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505126;1936;1999;1999;x
巴尔 ;411854;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L460017;1936;1999;1999;x
布里尔 ;411855;UIR;1936;1936;1936;1936;3;7;0;0;0;5;1;L1419;1936;1999;1999;x
布罗德赫斯特 ;411856;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1422;1936;1999;1999;x
坎农 ;411857;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;L1426;1936;1999;1999;x
科利特 ;411858;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L460018;1936;1999;1999;x
柯林斯 ;411859;UIR;1936;1990;1990;1990;3;7;0;0;0;5;1;L410015;1936;1999;1999;x
科利肖 ;411860;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1430;1936;1999;1999;x
达尔尚·辛格 ;411861;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505135;1936;1999;1999;x
德万 ;411862;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505136;1936;1999;1999;x
埃尔姆赫斯特 ;411863;UIR;1936;1990;1990;1990;3;7;0;2;0;5;2;L1436;1936;1999;1999;x
工程师 ;411864;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505138;1936;1999;1999;x
费尔韦瑟 ;411865;UIR;1936;1936;1936;1990;3;7;0;1;0;5;1;L1439;1936;1999;1999;x
富尔哈德 ;411866;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L1441;1936;1999;1999;x
吉布斯 ;411867;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505141;1936;1999;1999;x
吉尔 ;411868;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505142;1936;1999;1999;x
艾夫洛·查普曼 ;411869;UIR;1936;1990;1990;1990;3;7;0;0;0;5;2;L1450;1936;1999;1999;x
利夫 ;411870;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L310018;1936;1999;1999;x
朗莫尔 ;411871;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1457;1936;1999;1999;x
马丁 ;411872;UIR;1936;1936;1936;1990;3;7;0;1;0;5;2;L310019;1936;1999;1999;x
穆尔加夫卡尔 ;411873;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505148;1936;1999;1999;x
慕克吉 ;411874;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505062;1936;1999;1999;x
纳伦德拉 ;411875;UIR;1936;1990;1990;1990;3;7;0;2;0;5;1;L505150;1936;1999;1999;x
拉菲奎 ;411876;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L505151;1936;1999;1999;x
赖斯 ;411877;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L1475;1936;1999;1999;x
索里 ;411878;UIR;1936;1936;1990;1990;3;7;0;1;0;5;1;L1481;1936;1999;1999;x
威廉斯 ;411879;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1488;1936;1999;1999;x
艾哈迈德·阿里·马莱若特拉 ;411880;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505178;1936;1999;1999;x
阿里·贾赫·格瓦利亚 ;411881;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505179;1936;1999;1999;x
阿南德劳四世·达尔 ;411882;UIR;1936;1936;1990;1990;3;7;0;2;0;5;2;L505180;1936;1999;1999;x
巴杜尔·巴拉特普 ;411883;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505181;1936;1999;1999;x
布平德赫·辛格·帕蒂亚拉 ;411884;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L505182;1936;1999;1999;x
布里杰恩德拉·巴拉特普 ;411885;UIR;1936;1990;1990;1990;3;7;0;1;0;5;1;L505183;1936;1999;1999;x
德布·巴曼·特里普拉 ;411886;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505184;1936;1999;1999;x
德赛·萨万特瓦迪 ;411887;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505185;1936;1999;1999;x
迪格维贾伊欣希·纳瓦纳加尔 ;411888;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L505186;1936;1999;1999;x
法赫尔·乔拉 ;411889;UIR;1936;1990;1990;1990;3;7;0;1;0;5;2;L505187;1936;1999;1999;x
法尔赞德·巴罗达 ;411890;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505188;1936;1999;1999;x
H·E·H·鲁斯塔姆·海德拉巴 ;411891;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L505189;1936;1999;1999;x
希马钦希·伊达尔 ;411892;UIR;1936;1936;1990;1990;3;7;0;2;0;5;1;L505190;1936;1999;1999;x
贾加特迪普雷德拉·库奇·比豪尔 ;411893;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505191;1936;1999;1999;x
贾加特吉·辛格·卡普萨拉 ;411894;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L505192;1936;1999;1999;x
克沙特里亚·德瓦斯 ;411895;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505193;1936;1999;1999;x
米尔扎三世·卡奇 ;411896;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505194;1936;1999;1999;x
米尔扎四世·卡奇 ;411897;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505195;1936;1999;1999;x
穆斯泰德·詹格·兰普尔 ;411898;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505196;1936;1999;1999;x
拉贾拉姆二世·科尔哈普尔 ;411899;UIR;1936;1990;1990;1990;3;7;0;1;0;5;2;L505197;1936;1999;1999;x
拉马·瓦尔马二世·特拉万科 ;411900;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505198;1936;1999;1999;x
里士·奥尔沃 ;411901;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L505199;1936;1999;1999;x
沙怀·奥尔沃 ;411902;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505200;1936;1999;1999;x
沙贝格·辛格 ;411903;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505201;1936;1999;1999;x
西迪·萨钦 ;411904;UIR;1936;1936;1936;1936;3;7;0;0;0;5;2;L505202;1936;1999;1999;x
西汉德尔·博帕尔 ;411905;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L505203;1936;1999;1999;x
图科里尧三世·德瓦斯 ;411906;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L505204;1936;1999;1999;x
乌迈德·约德普尔 ;411907;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505205;1936;1999;1999;x
沃代亚四世·梅索尔 ;411908;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505206;1936;1999;1999;x
沃代亚五世·梅索尔 ;411909;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L505207;1936;1999;1999;x
亚达温德拉·辛格·帕蒂亚拉 ;411910;UIR;1936;1936;1936;1936;3;7;0;0;0;5;1;L505208;1936;1999;1999;x
祖布达特·帕兰普尔 ;411911;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505209;1936;1999;1999;x
劳尔三世·巴夫纳加 ;411912;UIR;1936;1936;1990;1990;3;7;0;1;0;5;2;L505210;1936;1999;1999;x
汉万斯·约德普尔 ;411913;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505211;1936;1999;1999;x
基肖尔·特里普拉 ;411914;UIR;1936;1936;1990;1990;3;7;0;0;0;5;1;L505212;1936;1999;1999;x
阿尤布·汗 ;411915;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L505005;1936;1999;1999;x
德·亚伯勒·贝特森 ;411916;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564001;1936;1999;1999;x
达菲尔德·赖特 ;411917;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;M564007;1936;1999;1999;x
戴尔 ;411918;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;M564008;1936;1999;1999;x
克拉特巴克 ;411919;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L1078;1936;1999;1999;x
希泰·汗 ;411920;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L505046;1936;1999;1999;x
亚纽·汗 ;411921;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564006;1936;1999;1999;x
纳瓦卜·汉吉 ;411922;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564007;1936;1999;1999;x
纳瓦卜·马诺瓦尔 ;411923;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;M564014;1936;1999;1999;x
纳瓦卜·乌德·杜阿拉 ;411924;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;M564034;1936;1999;1999;x
纳瓦兹·汗 ;411925;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L505065;1936;1999;1999;x
加尧姆·汗 ;411926;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L505067;1936;1999;1999;x
拉克沙克 ;411927;UIR;1936;1936;1990;1990;3;7;0;1;0;5;1;L564012;1936;1999;1999;x
谢里夫·汗 ;411928;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L505070;1936;1999;1999;x
什里曼八世 ;411929;UIR;1936;1936;1990;1990;3;7;0;0;0;5;2;M564031;1936;1999;1999;x
舒亚·乌尔·穆尔克 ;411930;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;M564012;1936;1999;1999;x
韦尔德·福里斯特 ;411931;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L564016;1936;1999;1999;x
