Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
比尔林斯利 ;60034;USA;1940;1990;1990;1990;3;4;2;1;0;5;0;L60034;1940;1943;1999;x
伯克海德 ;60035;USA;1930;1941;1990;1990;3;4;0;2;0;5;0;L60035;1930;1942;1999;x
比赛尔 ;60036;USA;1943;1990;1990;1990;3;4;64;1;0;5;0;L60036;1943;1999;1999;x
比克斯比 ;60037;USA;1944;1990;1990;1990;3;5;128;1;0;5;0;L60037;1944;1999;1999;x
布莱克莫尔 ;60038;USA;1940;1990;1990;1990;3;4;1;1;0;5;0;L60038;1940;1999;1999;x
布莱克利 ;60039;USA;1940;1990;1990;1990;3;5;128;1;0;5;0;L60039;1940;1999;1999;x
布朗特 ;60040;USA;1942;1990;1990;1990;3;4;4;1;0;5;0;L60040;1942;1999;1999;x
布鲁梅尔 ;60041;USA;1940;1990;1990;1990;3;4;256;1;0;5;0;L60041;1940;1942;1999;x
博特纳 ;60042;USA;1942;1990;1990;1990;3;6;5;1;0;5;0;L60042;1942;1999;1999;x
博格斯 ;60043;USA;1939;1990;1990;1990;3;4;1;1;0;5;0;L60043;1939;1942;1999;x
波恩 ;60044;USA;1942;1990;1990;1990;3;6;128;1;0;5;0;L60044;1942;1999;1999;x
博林 ;60045;USA;1939;1945;1990;1990;3;5;0;2;0;5;0;L60045;1939;1999;1999;x
博尔特 ;60046;USA;1930;1930;1942;1990;1;5;0;2;0;5;0;L60046;1930;1999;1999;x
博恩斯蒂尔·吉尔. ;60047;USA;1941;1990;1990;1990;3;5;0;1;0;5;0;L60047;1941;1999;1999;x
布兹 ;60048;USA;1942;1945;1990;1990;3;5;0;2;0;5;0;L60048;1942;1999;1999;x
布迪诺 ;60049;USA;1943;1990;1990;1990;3;4;128;1;0;5;0;L60049;1943;1999;1999;x
博文 ;60050;USA;1942;1990;1990;1990;3;6;384;1;0;5;0;L60050;1942;1999;1999;x
保利 ;60051;USA;1930;1930;1990;1990;2;6;514;1;0;5;0;L60051;1930;1939;1999;x
鲍曼 ;60052;USA;1942;1990;1990;1990;3;5;32;1;0;5;0;L60052;1942;1999;1999;x
博伊德 ;60053;USA;1938;1990;1990;1990;3;4;0;1;0;5;0;L60053;1938;1999;1999;x
布莱德福德·K·S. ;60054;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60054;1941;1999;1999;x
布莱德福德·W·B. ;60055;USA;1941;1990;1990;1990;3;5;4;1;0;5;0;L60055;1941;1999;1999;x
布莱德雷·J·L. ;60056;USA;1940;1990;1990;1990;3;7;256;1;0;5;0;L60056;1940;1999;1999;x
布莱德雷·O·N. ;60057;USA;1941;1943;1944;1946;1;9;37;6;0;5;0;L60057;1941;1999;1999;x
布雷德肖 ;60058;USA;1941;1990;1990;1990;3;4;2;1;0;5;0;L60058;1941;1999;1999;x
布瑞恩 ;60059;USA;1943;1990;1990;1990;3;4;0;1;0;5;0;L60059;1943;1999;1999;x
布劳恩 ;60060;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60060;1941;1999;1999;x
布瑞兹 ;60061;USA;1930;1938;1990;1990;2;6;513;2;0;5;0;L60061;1930;1941;1999;x
布列特 ;60062;USA;1941;1990;1990;1990;3;4;128;1;0;5;0;L60062;1941;1943;1999;x
布瑞威尔 ;60063;USA;1941;1990;1990;1990;3;6;128;1;0;5;0;L60063;1941;1999;1999;x
布列塔尼 ;60064;USA;1943;1990;1990;1990;3;5;32;1;0;5;0;L60064;1943;1999;1999;x
布鲁克斯 ;60065;USA;1942;1946;1990;1990;3;7;128;2;0;5;0;L60065;1942;1999;1999;x
布劳尔 ;60066;USA;1930;1990;1990;1990;3;4;1;1;0;5;0;L60066;1930;1942;1999;x
布朗 ;60067;USA;1942;1990;1990;1990;3;5;4;1;0;5;0;L60067;1942;1999;1999;x
布鲁斯 ;60068;USA;1938;1942;1990;1990;2;5;128;2;0;5;0;L60068;1938;1999;1999;x
布鲁什 ;60069;USA;1930;1990;1990;1990;3;4;0;1;0;5;0;L60069;1930;1999;1999;x
布莱登 ;60070;USA;1937;1990;1990;1990;3;6;576;1;0;5;0;L60070;1937;1999;1999;x
布彻 ;60071;USA;1942;1990;1990;1990;3;4;64;1;0;5;0;L60071;1942;1999;1999;x
巴克马斯特 ;60072;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60072;1942;1999;1999;x
巴克内尔 ;60073;USA;1940;1944;1990;1990;2;7;20;2;0;5;0;L60073;1940;1999;1999;x
布克勒 ;60074;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60074;1942;1999;1999;x
布尔 ;60075;USA;1939;1943;1990;1990;2;5;0;2;0;5;0;L60075;1939;1999;1999;x
布拉维尼 ;60076;USA;1945;1990;1990;1990;3;4;4;1;0;5;0;L60076;1945;1999;1999;x
伯内尔 ;60077;USA;1942;1990;1990;1990;3;5;2;1;0;5;0;L60077;1942;1999;1999;x
伯尔莱斯 ;60078;USA;1942;1990;1990;1990;3;5;0;1;0;5;0;L60078;1942;1999;1999;x
巴斯比 ;60079;USA;1941;1990;1990;1990;3;5;64;1;0;5;0;L60079;1941;1999;1999;x
巴特勒 ;60080;USA;1941;1990;1990;1990;3;6;36;1;0;5;0;L60080;1941;1999;1999;x
拜尔斯 ;60081;USA;1943;1947;1990;1990;3;8;256;3;0;5;0;L60081;1943;1999;1999;x
凯贝尔 ;60082;USA;1940;1944;1990;1990;2;7;256;2;0;5;0;L60082;1940;1999;1999;x
卡菲 ;60083;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60083;1942;1999;1999;x
卡尔沃特 ;60084;USA;1944;1990;1990;1990;3;5;256;1;0;5;0;L60084;1944;1999;1999;x
坎普 ;60085;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60085;1941;1999;1999;x
坎贝尔 ;60086;USA;1942;1990;1990;1990;3;4;1;1;0;5;0;L60086;1942;1999;1999;x
坎哈姆 ;60087;USA;1944;1990;1990;1990;3;6;256;1;0;5;0;L60087;1944;1999;1999;x
卡奈恩 ;60088;USA;1942;1944;1990;1990;2;7;32;2;0;5;0;L60088;1942;1999;1999;x
坎农 ;60089;USA;1943;1945;1990;1990;2;5;0;2;0;5;0;L60089;1943;1999;1999;x
凯希 ;60090;USA;1941;1990;1990;1990;3;6;33;1;0;5;0;L60090;1941;1999;1999;x
凯特斯 ;60091;USA;1941;1943;1947;1990;2;7;256;3;0;5;0;L60091;1941;1999;1999;x
查菲 ;60092;USA;1937;1990;1990;1990;3;5;0;1;0;5;0;L60092;1937;1941;1999;x
凯姆柏林 ;60093;USA;1930;1942;1990;1990;2;4;4;2;0;5;0;L60093;1930;1999;1999;x
凯普曼 ;60094;USA;1940;1990;1990;1990;3;5;256;1;0;5;0;L60094;1940;1943;1999;x
卡斯 ;60095;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60095;1942;1999;1999;x
克瑞斯蒂安森 ;60096;USA;1942;1990;1990;1990;3;6;4;1;0;5;0;L60096;1942;1999;1999;x
凯诺维斯 ;60097;USA;1930;1990;1990;1990;3;4;2;1;0;5;0;L60097;1940;1942;1999;x
科拉克 ;60098;USA;1941;1942;1944;1990;1;9;36;4;0;5;0;L60098;1941;1999;1999;x
克拉克 ;60099;USA;1944;1990;1990;1990;3;6;128;1;0;5;0;L60099;1944;1999;1999;x
克拉克森 ;60100;USA;1941;1990;1990;1990;2;5;0;1;0;5;0;L60100;1941;1999;1999;x
克雷 ;60101;USA;1942;1944;1946;1990;2;8;1;3;0;5;0;L60101;1942;1999;1999;x
科尔贝恩 ;60102;USA;1942;1990;1990;1990;3;4;64;1;0;5;0;L60102;1942;1999;1999;x
科利尔 ;60103;USA;1942;1944;1990;1990;2;5;128;2;0;5;0;L60103;1942;1999;1999;x
考林斯·H·J. ;60104;USA;1941;1990;1990;1990;3;6;0;1;0;5;0;L60104;1941;1999;1999;x
柯林斯·J·L. ;60105;USA;1930;1941;1942;1990;1;8;20;3;0;5;0;L60105;1930;1999;1999;x
科尔森 ;60106;USA;1944;1990;1990;1990;3;5;4;1;0;5;0;L60106;1944;1999;1999;x
康克林 ;60107;USA;1930;1990;1990;1990;3;5;1;1;0;5;0;L60107;1930;1943;1999;x
库克 ;60108;USA;1941;1990;1990;1990;3;5;0;1;0;5;0;L60108;1941;1999;1999;x
考莱特 ;60109;USA;1943;1945;1990;1990;3;7;128;2;0;5;0;L60109;1943;1999;1999;x
考尔特 ;60110;USA;1930;1941;1990;1990;2;6;4;2;0;5;0;L60110;1930;1999;1999;x
科克斯 ;60111;USA;1938;1990;1990;1990;3;4;2;1;0;5;0;L60111;1938;1999;1999;x
克莱格 ;60112;USA;1930;1930;1930;1990;1;6;4;2;0;5;0;L60112;1930;1999;1999;x
克里登 ;60113;USA;1940;1990;1990;1990;3;5;64;1;0;5;0;L60113;1940;1999;1999;x
克里登博格 ;60114;USA;1939;1942;1990;1990;2;7;128;2;0;5;0;L60114;1939;1999;1999;x
克鲁威尔 ;60115;USA;1943;1990;1990;1990;3;4;256;1;0;5;0;L60115;1943;1999;1999;x
库林 ;60116;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60116;1941;1999;1999;x
库米恩斯 ;60117;USA;1930;1990;1990;1990;3;5;0;1;0;5;0;L60117;1930;1942;1999;x
戴格尔 ;60118;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60118;1941;1999;1999;x
达尔奎斯特 ;60119;USA;1942;1943;1990;1990;2;7;128;2;0;5;0;L60119;1942;1999;1999;x
戴利 ;60120;USA;1938;1990;1990;1990;3;5;128;1;0;5;0;L60120;1938;1999;1999;x
丹尼尔 ;60121;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60121;1942;1999;1999;x
戴维森 ;60122;USA;1939;1943;1990;1990;2;5;2;2;0;5;0;L60122;1939;1999;1999;x
戴维斯 ;60123;USA;1930;1990;1990;1990;3;6;0;1;0;5;0;L60123;1930;1999;1999;x
戴维斯 ;60124;USA;1943;1990;1990;1990;3;5;2;1;0;5;0;L60124;1943;1999;1999;x
德·拉·梅萨·阿兰 ;60125;USA;1940;1990;1990;1990;3;5;1;1;0;5;0;L60125;1940;1999;1999;x
迪恩 ;60126;USA;1942;1990;1990;1990;3;5;0;1;0;5;0;L60126;1942;1999;1999;x
迪克尔 ;60127;USA;1944;1945;1958;1990;2;7;4;3;0;5;0;L60127;1944;1999;1999;x
德弗斯 ;60128;USA;1940;1941;1943;1990;2;7;128;4;0;5;0;L60128;1940;1999;1999;x
德维恩 ;60129;USA;1939;1990;1990;1990;3;6;128;1;0;5;0;L60129;1939;1999;1999;x
德威特 ;60130;USA;1930;1939;1943;1990;1;7;4;3;0;5;0;L60130;1930;1999;1999;x
迪隆 ;60131;USA;1943;1990;1990;1990;3;4;0;1;0;5;0;L60131;1943;1999;1999;x
多伊 ;60132;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60132;1942;1999;1999;x
多隆 ;60133;USA;1941;1990;1990;1990;3;5;64;1;0;5;0;L60133;1941;1999;1999;x
多诺万 ;60134;USA;1938;1990;1990;1990;3;4;2;1;0;5;0;L60134;1938;1943;1999;x
德鲁姆 ;60135;USA;1930;1930;1990;1990;2;5;513;1;0;5;0;L60135;1930;1943;1999;x
杜博斯 ;60136;USA;1942;1990;1990;1990;3;6;68;1;0;5;0;L60136;1942;1999;1999;x
杜拉尼 ;60137;USA;1945;1990;1990;1990;3;4;0;1;0;5;0;L60137;1945;1999;1999;x
丹克尔 ;60138;USA;1942;1990;1990;1990;3;4;64;1;0;5;0;L60138;1942;1999;1999;x
邓克尔博格 ;60139;USA;1943;1990;1990;1990;3;6;4;1;0;5;0;L60139;1943;1999;1999;x
伊格尔斯 ;60140;USA;1943;1946;1990;1990;3;4;2;2;0;5;0;L60140;1943;1999;1999;x
欧内斯特 ;60141;USA;1942;1990;1990;1990;3;6;128;1;0;5;0;L60141;1942;1999;1999;x
艾迪 ;60142;USA;1942;1944;1990;1990;3;6;0;2;0;5;0;L60142;1942;1999;1999;x
埃德尔曼 ;60143;USA;1941;1945;1990;1990;3;5;4;2;0;5;0;L60143;1941;1999;1999;x
艾克尔博格 ;60144;USA;1940;1942;1944;1990;2;6;4;3;0;5;0;L60144;1942;1999;1999;x
艾森豪威尔 ;60145;USA;1940;1942;1943;1944;0;9;71;6;0;5;0;L60145;1940;1999;1999;x
艾克曼 ;60146;USA;1944;1990;1990;1990;3;5;128;1;0;5;0;L60146;1944;1999;1999;x
埃里 ;60147;USA;1930;1990;1990;1990;3;6;516;1;0;5;0;L60147;1930;1938;1999;x
埃蒙斯 ;60148;USA;1930;1940;1990;1990;2;7;256;2;0;5;0;L60148;1930;1999;1999;x
恩比克 ;60149;USA;1938;1939;1990;1990;2;6;128;2;0;5;0;L60149;1938;1999;1999;x
厄斯金 ;60150;USA;1942;1943;1990;1990;2;7;256;2;0;5;0;L60150;1942;1999;1999;x
埃文斯·C. ;60151;USA;1942;1990;1990;1990;3;4;64;1;0;5;0;L60151;1942;1999;1999;x
埃文斯·V. ;60152;USA;1942;1990;1990;1990;3;6;128;1;0;5;0;L60152;1942;1999;1999;x
法雷尔 ;60153;USA;1943;1990;1990;1990;3;7;288;1;0;5;0;L60153;1943;1999;1999;x
费伦博 ;60154;USA;1944;1947;1990;1990;3;5;32;2;0;5;0;L60154;1944;1999;1999;x
菲利 ;60155;USA;1942;1990;1990;1990;3;5;4;1;0;5;0;L60155;1942;1999;1999;x
福特 ;60156;USA;1939;1990;1990;1990;3;4;32;1;0;5;0;L60156;1939;1942;1999;x
福提尔 ;60157;USA;1930;1990;1990;1990;3;4;0;1;0;5;0;L60157;1930;1999;1999;x
弗兰克 ;60158;USA;1930;1990;1990;1990;3;5;64;1;0;5;0;L60158;1930;1999;1999;x
弗雷登道尔 ;60159;USA;1938;1941;1990;1990;2;5;4;2;0;5;0;L60159;1938;1999;1999;x
弗雷德里克 ;60160;USA;1944;1990;1990;1990;3;6;4;1;0;5;0;L60160;1944;1999;1999;x
弗里曼 ;60161;USA;1943;1946;1990;1990;3;7;32;2;0;5;0;L60161;1943;1999;1999;x
弗里 ;60162;USA;1944;1990;1990;1990;3;5;0;1;0;5;0;L60162;1944;1999;1999;x
富勒尔 ;60163;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60163;1941;1999;1999;x
富彻 ;60164;USA;1942;1990;1990;1990;3;5;64;1;0;5;0;L60164;1942;1999;1999;x
盖菲 ;60165;USA;1943;1990;1990;1990;3;6;128;1;0;5;0;L60165;1943;1999;1999;x
盖尔劳尔 ;60166;USA;1939;1990;1990;1990;3;6;1;1;0;5;0;L60166;1939;1999;1999;x
加文 ;60167;USA;1942;1944;1990;1990;2;7;256;2;0;5;0;L60167;1942;1999;1999;x
盖伊 ;60168;USA;1941;1943;1990;1990;2;6;128;2;0;5;0;L60168;1941;1999;1999;x
格伊格尔 ;60169;USA;1942;1943;1990;1990;2;8;261;2;0;5;0;L60169;1942;1999;1999;x
格尔哈特 ;60170;USA;1942;1990;1990;1990;3;5;0;1;0;5;0;L60170;1942;1999;1999;x
杰罗·L·S. ;60171;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60171;1942;1999;1999;x
杰罗·L·T. ;60172;USA;1930;1940;1944;1990;2;7;4;3;0;5;0;L60172;1930;1999;1999;x
吉伯斯 ;60173;USA;1930;1990;1990;1990;3;5;512;1;0;5;0;L60173;1930;1938;1999;x
吉尔 ;60174;USA;1938;1990;1990;1990;3;5;0;1;0;5;0;L60174;1938;1999;1999;x
吉尔莱姆 ;60175;USA;1939;1943;1990;1990;2;6;128;2;0;5;0;L60175;1939;1999;1999;x
金斯伯格 ;60176;USA;1930;1990;1990;1990;3;7;16;1;0;5;0;L60176;1930;1999;1999;x
格拉塞特 ;60177;USA;1930;1990;1990;1990;3;4;2;1;0;5;0;L60177;1930;1939;1999;x
格瑞尼 ;60178;USA;1938;1990;1990;1990;3;6;128;1;0;5;0;L60178;1938;1999;1999;x
格里格瑞 ;60179;USA;1930;1940;1990;1990;2;4;1;2;0;5;0;L60179;1930;1999;1999;x
格里菲斯 ;60180;USA;1938;1990;1990;1990;3;5;1;1;0;5;0;L60180;1938;1999;1999;x
格瑞纳尔 ;60181;USA;1940;1990;1990;1990;3;5;256;1;0;5;0;L60181;1940;1999;1999;x
格瑞斯沃德 ;60182;USA;1930;1941;1990;1990;2;5;5;2;0;5;0;L60182;1930;1999;1999;x
格罗维斯 ;60183;USA;1942;1944;1990;1990;2;4;32;2;0;5;0;L60183;1942;1999;1999;x
格罗 ;60184;USA;1930;1990;1990;1990;3;6;128;1;0;5;0;L60184;1930;1999;1999;x
格鲁恩瑟 ;60185;USA;1941;1944;1990;1990;3;7;4;2;0;5;0;L60185;1941;1999;1999;x
格鲁内特 ;60186;USA;1938;1940;1990;1990;2;5;1;1;0;5;0;L60186;1938;1999;1999;x
古斯莱 ;60187;USA;1944;1990;1990;1990;3;6;5;1;0;5;0;L60187;1944;1999;1999;x
哈夫纳 ;60188;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60188;1941;1999;1999;x
海因斯 ;60189;USA;1938;1990;1990;1990;3;4;0;1;0;5;0;L60189;1938;1999;1999;x
海斯利普 ;60190;USA;1938;1942;1943;1990;1;6;4;3;0;5;0;L60190;1938;1999;1999;x
豪尔 ;60191;USA;1939;1942;1990;1990;2;5;0;1;0;5;0;L60191;1939;1999;1999;x
汉迪 ;60192;USA;1940;1944;1945;1990;2;7;4;3;0;5;0;L60192;1940;1999;1999;x
哈德威 ;60193;USA;1938;1990;1990;1990;3;5;2;1;0;5;0;L60193;1938;1999;1999;x
哈丁·E·F. ;60194;USA;1938;1990;1990;1990;2;4;0;1;0;5;0;L60194;1938;1999;1999;x
哈丁·N·B. ;60195;USA;1942;1990;1990;1990;3;5;0;1;0;5;0;L60195;1942;1999;1999;x
哈蒙 ;60196;USA;1939;1946;1990;1990;3;6;128;2;0;5;0;L60196;1939;1999;1999;x
哈勃 ;60197;USA;1930;1939;1990;1990;2;4;2;2;0;5;0;L60197;1930;1942;1999;x
哈里斯 ;60198;USA;1943;1990;1990;1990;3;5;64;1;0;5;0;L60198;1943;1999;1999;x
哈里森·吉尔. ;60199;USA;1942;1990;1990;1990;3;6;4;1;0;5;0;L60199;1942;1999;1999;x
哈罗德 ;60200;USA;1943;1990;1990;1990;3;5;128;1;0;5;0;L60200;1943;1999;1999;x
哈特 ;60201;USA;1944;1946;1990;1990;3;7;260;2;0;5;0;L60201;1944;1999;1999;x
哈特尼斯 ;60202;USA;1943;1990;1990;1990;3;5;0;1;0;5;0;L60202;1943;1999;1999;x
哈斯凯尔 ;60203;USA;1930;1930;1990;1990;2;4;0;1;0;5;0;L60203;1930;1942;1999;x
哈斯布鲁克 ;60204;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60204;1942;1999;1999;x
海登 ;60205;USA;1944;1990;1990;1990;3;4;0;1;0;5;0;L60205;1944;1999;1999;x
海斯 ;60206;USA;1942;1944;1990;1990;2;5;256;2;0;5;0;L60206;1942;1999;1999;x
亨德里克斯 ;60207;USA;1942;1990;1990;1990;3;4;2;1;0;5;0;L60207;1942;1999;1999;x
海伦 ;60208;USA;1930;1930;1990;1990;2;4;0;1;0;5;0;L60208;1930;1999;1999;x
赫斯 ;60209;USA;1938;1990;1990;1990;3;5;2;1;0;5;0;L60209;1938;1999;1999;x
海博斯 ;60210;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60210;1942;1999;1999;x
希基·D·O. ;60211;USA;1937;1941;1990;1990;2;5;128;2;0;5;0;L60211;1937;1999;1999;x
希基·T·F. ;60212;USA;1940;1943;1990;1990;2;6;256;2;0;5;0;L60212;1940;1999;1999;x
海德盖斯 ;60213;USA;1938;1940;1990;1990;2;5;64;1;0;5;0;L60213;1938;1999;1999;x
赫伯斯 ;60214;USA;1940;1990;1990;1990;3;6;128;1;0;5;0;L60214;1940;1999;1999;x
赫德斯 ;60215;USA;1944;1990;1990;1990;3;6;8;1;0;5;0;L60215;1944;1999;1999;x
霍奇 ;60216;USA;1942;1943;1945;1990;2;7;32;3;0;5;0;L60216;1942;1999;1999;x
霍奇斯 ;60217;USA;1930;1940;1943;1990;1;9;132;4;0;5;0;L60217;1930;1999;1999;x
赫尔康博 ;60218;USA;1930;1930;1942;1990;1;6;768;2;0;5;0;L60218;1930;1999;1999;x
霍格 ;60219;USA;1942;1945;1990;1990;3;6;128;2;0;5;0;L60219;1942;1999;1999;x
许布纳 ;60220;USA;1938;1945;1990;1990;3;4;0;2;0;5;0;L60220;1938;1999;1999;x
亨特 ;60221;USA;1944;1947;1990;1990;3;6;256;2;0;5;0;L60221;1944;1999;1999;x
杰克逊 ;60222;USA;1939;1990;1990;1990;3;5;0;1;0;5;0;L60222;1939;1943;1999;x
乔曼 ;60223;USA;1930;1990;1990;1990;3;4;96;1;0;5;0;L60223;1930;1999;1999;x
约翰逊 ;60224;USA;1939;1990;1990;1990;3;4;0;1;0;5;0;L60224;1939;1999;1999;x
琼斯·A·M. ;60225;USA;1937;1990;1990;1990;3;4;0;1;0;5;0;L60225;1937;1942;1999;x
琼斯·A·W. ;60226;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60226;1942;1999;1999;x
琼斯·L·E. ;60227;USA;1939;1990;1990;1990;3;4;256;1;0;5;0;L60227;1939;1999;1999;x
乔伊斯 ;60228;USA;1930;1990;1990;1990;3;6;513;2;0;5;0;L60228;1930;1999;1999;x
基恩 ;60229;USA;1942;1943;1990;1990;2;6;4;2;0;5;0;L60229;1943;1999;1999;x
肯德尔 ;60230;USA;1942;1944;1990;1990;2;6;4;2;0;5;0;L60230;1942;1999;1999;x
凯耶斯 ;60231;USA;1939;1945;1990;1990;3;7;128;2;0;5;0;L60231;1939;1999;1999;x
凯特斯 ;60232;USA;1930;1990;1990;1990;3;5;1;1;0;5;0;L60232;1930;1943;1999;x
克鲁格 ;60233;USA;1930;1939;1941;1990;1;5;4;3;0;5;0;L60233;1930;1999;1999;x
拉坎彻·多恩 ;60234;USA;1944;1990;1990;1990;3;6;256;1;0;5;0;L60234;1944;1999;1999;x
拉格瑞 ;60235;USA;1942;1990;1990;1990;3;6;128;1;0;5;0;L60235;1942;1999;1999;x
拉尔金·C·A. ;60236;USA;1942;1945;1990;1990;3;6;256;2;0;5;0;L60236;1942;1999;1999;x
拉尔金·T. ;60237;USA;1943;1946;1990;1990;3;6;1;2;0;5;0;L60237;1943;1999;1999;x
劳尔 ;60238;USA;1938;1990;1990;1990;3;5;0;1;0;5;0;L60238;1938;1999;1999;x
劳森 ;60239;USA;1930;1990;1990;1990;3;5;2;1;0;5;0;L60239;1937;1999;1999;x
李尔 ;60240;USA;1930;1930;1944;1990;2;7;1;2;0;5;0;L60240;1930;1999;1999;x
李 ;60241;USA;1942;1944;1990;1990;2;6;257;2;0;5;0;L60241;1942;1999;1999;x
莱曼 ;60242;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60242;1942;1999;1999;x
莱热尼 ;60243;USA;1930;1930;1990;1990;2;6;768;1;0;5;0;L60243;1930;1939;1999;x
莱姆尼特泽尔 ;60244;USA;1942;1944;1956;1990;1;6;4;3;0;5;0;L60244;1942;1999;1999;x
莱昂纳德 ;60245;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60245;1942;1999;1999;x
李维斯 ;60246;USA;1938;1990;1990;1990;3;5;6;1;0;5;0;L60246;1938;1999;1999;x
李维塞 ;60247;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60247;1941;1999;1999;x
